year,player,affiliation,overall_pick,position,lane_agility,shuttle_run,sprint,standing_leap,max_leap,bench_press,body_fat,hand_length,hand_width,height_no_shoes,height_shoes,reach,weight,wingspan,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_rebound_percentage,defensive_rebounds,effective_field_goal_percentage,field_goal_attempts,field_goals,free_throw_attempt_rate,free_throw_attempt,free_throw_percentage,free_throws,minutes_played,offensive_rebound_percentage,offensive_rebounds,personal_fouls,points,steal_percentage,steals,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,player_id,classification
2010,Jordan Crawford,Xavier,27,G,11.03,3.04,3.37,31.5,34.5,7.0,4.9,8.0,9.0,75.0,76.5,101.0,198.4,79.0,20.1,101,0.6,7,,atlantic-10,12.0,132.0,0.532,563,260,0.27399999999999997,154,0.773,119,1147.0,3.4,34.0,57.0,718,2.4,47,0.359,202,0.391,79,7.9,166,0.564,11.8,85.0,361,0.501,181,30.8,jordan-crawford-1,Role Player
2006,Jordan Farmar,California-Los Angeles,26,G,11.07,3.04,3.17,33.5,42.0,11.0,4.4,8.46,9.1,72.75,74.0,94.5,171.0,75.0,33.9,342,0.4,12,,,,157.0,0.478,712,292,0.369,263,0.76,200,2122.0,,39.0,140.0,881,,82,0.409,291,0.33299999999999996,97,5.7,196,0.526,22.9,248.0,421,0.46299999999999997,195,26.3,jordan-farmar-1,Starter
2006,Jordan Farmar,California-Los Angeles,26,G,11.07,3.04,3.17,33.5,42.0,11.0,4.4,8.46,9.1,72.75,74.0,94.5,171.0,75.0,37.6,189,0.6,9,,pac-10,,74.0,0.485,420,172,0.302,127,0.7170000000000001,91,1125.0,,21.0,63.0,498,,41,0.45,189,0.33299999999999996,63,5.4,95,0.518,21.9,135.0,231,0.47200000000000003,109,29.4,jordan-farmar-1,Starter
2011,Jordan Hamilton,Texas,26,F,11.47,3.1,3.3,25.0,32.0,7.0,9.8,9.0,9.25,78.75,80.5,104.0,228.4,81.5,14.2,126,1.8,35,10.4,,16.8,296.0,0.516,852,366,0.218,186,0.71,132,1835.0,6.4,106.0,107.0,1012,1.8,58,0.461,393,0.377,148,11.7,402,0.5379999999999999,11.7,124.0,459,0.475,218,27.7,jordan-hamilton-2,Exclude
2011,Jordan Hamilton,Texas,26,F,11.47,3.1,3.3,25.0,32.0,7.0,9.8,9.0,9.25,78.75,80.5,104.0,228.4,81.5,14.6,76,1.8,23,10.4,big-12,18.5,204.0,0.522,552,243,0.221,122,0.779,95,1159.0,7.0,72.0,64.0,671,1.6,31,0.424,234,0.385,90,12.9,276,0.55,11.2,77.0,318,0.48100000000000004,153,29.1,jordan-hamilton-2,Exclude
2009,Jordan Hill,Arizona,8,F,12.23,3.1,3.3,31.0,35.0,11.0,6.0,8.95,9.59,81.25,82.25,108.0,232.4,85.5,7.0,80,4.0,140,,,,490.0,0.578,855,494,0.405,346,0.636,220,2623.0,,273.0,258.0,1208,,53,0.0,0,,0,18.0,763,0.593,15.7,190.0,855,0.578,494,24.4,jordan-hill-1,Exclude
2009,Jordan Hill,Arizona,8,F,12.23,3.1,3.3,31.0,35.0,11.0,6.0,8.95,9.59,81.25,82.25,108.0,232.4,85.5,9.6,50,3.9,58,,pac-10,,232.0,0.537,469,252,0.382,179,0.654,117,1213.0,,143.0,102.0,621,,30,0.0,0,,0,19.0,375,0.56,14.9,97.0,469,0.537,252,28.2,jordan-hill-1,Exclude
2014,Jordan McRae,Tennessee,58,G,11.07,3.15,3.39,27.5,34.5,8.78,5.2,8.75,8.5,75.75,77.25,104.0,179.4,84.5,15.7,209,3.3,97,5.9,,11.7,296.0,0.49200000000000005,1190,496,0.382,455,0.769,350,3088.0,2.9,75.0,218.0,1521,1.5,73,0.439,522,0.34299999999999997,179,7.2,371,0.541,13.8,225.0,668,0.475,317,27.8,jordan-mcrae-1,Exclude
2014,Jordan McRae,Tennessee,58,G,11.07,3.15,3.39,27.5,34.5,8.78,5.2,8.75,8.5,75.75,77.25,104.0,179.4,84.5,17.6,91,3.3,38,8.4,sec,10.0,102.0,0.513,512,223,0.414,212,0.7879999999999999,167,1190.0,2.6,26.0,78.0,692,1.3,25,0.439,225,0.35100000000000003,79,6.3,128,0.565,11.2,77.0,287,0.502,144,30.4,jordan-mcrae-1,Exclude
2015,Jordan Mickey,Louisiana State,33,F,11.72,3.13,3.28,33.0,37.5,9.0,7.2,8.75,9.5,79.0,80.25,106.0,238.0,87.25,7.0,76,9.4,218,5.6,,18.8,399.0,0.519,701,363,0.397,278,0.669,186,2197.0,8.9,176.0,155.0,913,1.3,50,0.02,14,0.071,1,14.0,575,0.5479999999999999,17.7,179.0,687,0.527,362,22.4,jordan-mickey-1,Exclude
2015,Jordan Mickey,Louisiana State,33,F,11.72,3.13,3.28,33.0,37.5,9.0,7.2,8.75,9.5,79.0,80.25,106.0,238.0,87.25,7.6,40,9.6,112,5.5,sec,19.6,209.0,0.505,379,191,0.38799999999999996,147,0.6459999999999999,95,1081.0,10.5,99.0,81.0,478,1.5,29,0.024,9,0.111,1,15.3,308,0.5329999999999999,18.4,101.0,370,0.514,190,25.0,jordan-mickey-1,Exclude
2011,Jordan Williams,Maryland,36,F,12.74,3.1,3.45,25.0,30.5,10.0,12.1,9.25,10.0,79.75,81.0,106.5,247.2,84.25,2.8,28,3.9,77,5.1,,24.8,457.0,0.528,642,339,0.544,349,0.5589999999999999,195,1890.0,12.8,215.0,170.0,873,1.4,47,0.0,0,,0,19.0,672,0.54,9.4,84.0,642,0.528,339,22.5,jordan-williams-1,Exclude
2011,Jordan Williams,Maryland,36,F,12.74,3.1,3.45,25.0,30.5,10.0,12.1,9.25,10.0,79.75,81.0,106.5,247.2,84.25,3.9,21,4.1,45,5.1,acc,26.0,267.0,0.5379999999999999,396,213,0.5760000000000001,228,0.575,131,1073.0,12.6,121.0,80.0,557,1.2,23,0.0,0,,0,19.5,388,0.552,9.5,53.0,396,0.5379999999999999,213,24.5,jordan-williams-1,Exclude
2001,Joseph Forte,North Carolina,21,G,11.51,3.04,3.19,26.5,33.0,10.0,6.39,8.46,9.1,75.5,76.12,100.5,193.0,78.5,,210,,27,,,,160.0,0.507,1055,479,0.259,273,0.81,221,2340.0,,41.0,138.0,1290,,121,0.28600000000000003,302,0.368,111,,399,0.544,12.5,169.0,753,0.489,368,,joseph-forte-1,Exclude
2001,Joseph Forte,North Carolina,21,G,11.51,3.04,3.19,26.5,33.0,10.0,6.39,8.46,9.1,75.5,76.12,100.5,193.0,78.5,,116,,12,,acc,,160.0,0.499,558,251,0.28,156,0.853,133,1145.0,,41.0,60.0,690,,67,0.262,146,0.377,55,,201,0.546,11.7,84.0,412,0.47600000000000003,196,,joseph-forte-1,Exclude
2006,Josh Boone,Connecticut,23,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,4.6,84,4.7,222,,,,396.0,0.578,661,382,0.528,349,0.5589999999999999,195,2672.0,,322.0,199.0,959,,53,0.0,0,,0,13.4,718,0.58,14.2,137.0,661,0.578,382,15.7,josh-boone-1,Role Player
2006,Josh Boone,Connecticut,23,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,4.2,22,4.7,69,,big-east,,132.0,0.564,243,137,0.5720000000000001,139,0.547,76,922.0,,106.0,72.0,350,,13,0.0,0,,0,13.4,238,0.5660000000000001,12.0,42.0,243,0.564,137,17.6,josh-boone-1,Role Player
2004,Josh Childress,Stanford,6,G,11.95,3.04,3.38,29.0,36.0,11.0,9.3,8.46,9.1,77.75,79.25,105.0,196.0,83.0,12.8,155,2.7,95,,,,422.0,0.49700000000000005,881,386,0.278,245,0.755,185,2458.0,,161.0,182.0,1061,,77,0.35200000000000004,310,0.335,104,13.4,583,0.532,13.1,150.0,571,0.494,282,22.7,josh-childress-1,Starter
2004,Josh Childress,Stanford,6,G,11.95,3.04,3.38,29.0,36.0,11.0,9.3,8.46,9.1,77.75,79.25,105.0,196.0,83.0,18.5,61,4.0,37,,pac-10,,129.0,0.555,254,124,0.374,95,0.821,78,685.0,,44.0,54.0,360,,20,0.33899999999999997,86,0.395,34,15.1,173,0.602,14.6,51.0,168,0.536,90,25.8,josh-childress-1,Starter
2011,Josh Harrellson,Kentucky,45,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,4.9,39,5.3,84,11.4,,19.1,260.0,0.562,337,185,0.27899999999999997,94,0.649,61,1486.0,14.9,181.0,136.0,440,1.9,46,0.086,29,0.31,9,16.8,441,0.5760000000000001,13.6,60.0,308,0.5710000000000001,176,15.0,josh-harrellson-1,Exclude
2011,Josh Harrellson,Kentucky,45,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,5.1,30,5.2,57,11.4,sec,18.9,189.0,0.615,208,127,0.26899999999999996,56,0.589,33,1083.0,15.2,140.0,91.0,289,2.0,35,0.048,10,0.2,2,17.1,329,0.616,10.7,28.0,198,0.631,125,12.5,josh-harrellson-1,Exclude
2017,Josh Hart,Villanova,30,G,11.15,3.02,3.18,27.5,35.5,9.0,5.8,8.5,9.5,75.75,77.0,101.0,209.2,80.25,13.3,266,1.2,43,10.6,,15.5,560.0,0.589,1326,677,0.377,500,0.72,360,4093.0,7.8,252.0,327.0,1921,2.4,161,0.401,532,0.389,207,12.0,812,0.614,11.0,194.0,794,0.5920000000000001,470,22.7,josh-hart-1,Exclude
2017,Josh Hart,Villanova,30,G,11.15,3.02,3.18,27.5,35.5,9.0,5.8,8.5,9.5,75.75,77.0,101.0,209.2,80.25,18.8,106,1.0,10,12.1,big-east,17.6,179.0,0.59,463,236,0.36700000000000005,170,0.747,127,1193.0,5.8,51.0,81.0,673,2.9,56,0.395,183,0.40399999999999997,74,12.2,230,0.619,11.5,71.0,280,0.579,162,27.8,josh-hart-1,Exclude
2003,Josh Howard,Wake Forest,29,F,10.89,3.1,3.09,33.0,36.5,4.0,6.0,8.95,9.59,77.25,80.81,105.5,202.0,86.0,13.4,239,3.2,143,,,,406.0,0.524,1335,645,0.38299999999999995,511,0.708,362,3536.0,,262.0,373.0,1761,,215,0.231,309,0.353,109,14.0,836,0.5579999999999999,14.8,275.0,1026,0.522,536,28.0,josh-howard-1,Starter
2003,Josh Howard,Wake Forest,29,F,10.89,3.1,3.09,33.0,36.5,4.0,6.0,8.95,9.59,77.25,80.81,105.5,202.0,86.0,13.4,59,3.2,48,,acc,,155.0,0.539,428,204,0.40700000000000003,174,0.833,145,1002.0,,102.0,89.0,606,,64,0.332,142,0.373,53,14.0,257,0.593,13.8,82.0,286,0.528,151,28.0,josh-howard-1,Starter
2014,Josh Huestis,Stanford,29,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,6.7,113,5.9,190,6.6,,19.9,542.0,0.489,870,392,0.318,277,0.61,169,3376.0,10.0,292.0,230.0,1019,1.2,67,0.23800000000000002,207,0.319,66,14.8,834,0.509,11.1,125.0,663,0.49200000000000005,326,17.0,josh-huestis-1,Exclude
2014,Josh Huestis,Stanford,29,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,6.8,43,5.9,69,6.1,pac-12,18.4,204.0,0.488,346,156,0.295,102,0.627,64,1266.0,8.8,91.0,76.0,402,1.0,21,0.223,77,0.33799999999999997,26,13.7,295,0.51,9.8,43.0,269,0.483,130,18.0,josh-huestis-1,Exclude
2017,Josh Jackson,Kansas,4,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,18.2,104,3.5,37,10.7,,17.5,177.0,0.552,429,220,0.40299999999999997,173,0.5660000000000001,98,1077.0,8.7,81.0,104.0,572,3.1,59,0.21,90,0.37799999999999995,34,13.3,258,0.5589999999999999,15.9,97.0,339,0.5489999999999999,186,27.2,josh-jackson-2,Exclude
2017,Josh Jackson,Kansas,4,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,18.2,104,3.5,37,10.7,big-12,17.5,177.0,0.552,429,220,0.40299999999999997,173,0.5660000000000001,98,1077.0,8.7,81.0,104.0,572,3.1,59,0.21,90,0.37799999999999995,34,13.3,258,0.5589999999999999,15.9,97.0,339,0.5489999999999999,186,27.2,josh-jackson-2,Exclude
2007,Josh McRoberts,Duke,37,F,11.7,3.1,3.47,27.5,31.5,12.0,13.7,8.95,9.59,80.0,82.0,106.5,240.0,85.0,16.5,167,4.4,128,,,,319.0,0.5489999999999999,517,279,0.507,262,0.664,174,2047.0,,130.0,190.0,742,,80,0.07,36,0.278,10,13.1,449,0.578,17.0,131.0,481,0.5589999999999999,269,19.1,josh-mcroberts-1,Starter
2007,Josh McRoberts,Duke,37,F,11.7,3.1,3.47,27.5,31.5,12.0,13.7,8.95,9.59,80.0,82.0,106.5,240.0,85.0,20.6,114,5.2,82,,acc,,191.0,0.509,327,164,0.446,146,0.664,97,1164.0,,69.0,83.0,430,,39,0.07,23,0.217,5,13.7,260,0.542,16.8,80.0,304,0.523,159,21.1,josh-mcroberts-1,Starter
2018,Josh Okogie,Georgia Tech,20,G,11.08,3.03,3.04,33.0,42.0,12.0,5.2,9.0,9.75,75.0,76.5,102.0,210.8,84.0,13.6,120,2.6,50,5.7,,13.3,242.0,0.48100000000000004,748,327,0.539,403,0.777,313,2014.0,6.4,109.0,164.0,1033,2.6,90,0.231,173,0.382,66,10.0,351,0.55,12.8,138.0,575,0.45399999999999996,261,27.4,josh-okogie-1,Exclude
2018,Josh Okogie,Georgia Tech,20,G,11.08,3.03,3.04,33.0,42.0,12.0,5.2,9.0,9.75,75.0,76.5,102.0,210.8,84.0,15.6,59,2.8,23,6.8,acc,13.1,96.0,0.475,320,133,0.506,162,0.821,133,873.0,7.3,54.0,70.0,437,2.9,42,0.313,100,0.38,38,10.2,150,0.55,13.3,61.0,220,0.43200000000000005,95,27.3,josh-okogie-1,Exclude
2015,Josh Richardson,Tennessee,40,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,14.4,246,2.5,88,6.0,,10.7,323.0,0.504,1005,458,0.312,314,0.758,238,3842.0,3.6,116.0,301.0,1252,2.5,147,0.306,308,0.318,98,7.0,439,0.542,15.3,209.0,697,0.516,360,19.0,josh-richardson-2,Starter
2015,Josh Richardson,Tennessee,40,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,24.4,115,2.0,16,7.8,sec,13.2,115.0,0.519,399,184,0.311,124,0.7979999999999999,99,1162.0,2.9,28.0,79.0,513,3.8,67,0.321,128,0.359,46,7.8,143,0.56,15.7,85.0,271,0.509,138,25.5,josh-richardson-2,Starter
2011,Josh Selby,Kansas,49,G,11.13,3.04,3.2,29.5,42.0,5.0,7.9,8.5,9.0,73.75,75.0,98.0,194.6,77.25,17.8,56,0.2,1,2.8,,9.7,48.0,0.461,193,72,0.192,37,0.757,28,530.0,2.4,10.0,44.0,206,2.3,21,0.48700000000000004,94,0.36200000000000004,34,6.3,58,0.489,20.1,53.0,99,0.384,38,24.4,josh-selby-1,Exclude
2011,Josh Selby,Kansas,49,G,11.13,3.04,3.2,29.5,42.0,5.0,7.9,8.5,9.0,73.75,75.0,98.0,194.6,77.25,17.8,56,0.2,1,2.8,big-12,9.7,48.0,0.461,193,72,0.192,37,0.757,28,530.0,2.4,10.0,44.0,206,2.3,21,0.48700000000000004,94,0.36200000000000004,34,6.3,58,0.489,20.1,53.0,99,0.384,38,24.4,josh-selby-1,Exclude
2009,Jrue Holiday,California-Los Angeles,17,G,10.64,3.04,3.21,28.5,34.0,6.0,6.3,8.46,9.1,75.25,76.25,100.5,199.0,79.0,23.8,129,1.7,18,,,,88.0,0.504,249,112,0.249,62,0.726,45,950.0,,44.0,75.0,296,,55,0.353,88,0.307,27,8.9,132,0.532,21.2,75.0,161,0.528,85,19.3,jrue-holiday-1,Starter
2009,Jrue Holiday,California-Los Angeles,17,G,10.64,3.04,3.21,28.5,34.0,6.0,6.3,8.46,9.1,75.25,76.25,100.5,199.0,79.0,23.8,129,1.7,18,,pac-10,,88.0,0.504,249,112,0.249,62,0.726,45,950.0,,44.0,75.0,296,,55,0.353,88,0.307,27,8.9,132,0.532,21.2,75.0,161,0.528,85,19.3,jrue-holiday-1,Starter
2002,Juan Dixon,Maryland,17,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,15.8,371,0.4,26,,,,224.0,0.5379999999999999,1713,802,0.292,501,0.85,426,4002.0,,95.0,283.0,2269,,333,0.359,615,0.389,239,7.0,599,0.5820000000000001,15.4,355.0,1098,0.513,563,26.1,juan-dixon-1,Role Player
2002,Juan Dixon,Maryland,17,G,11.11,3.04,3.22,30.1,36.1,8.78,6.39,8.46,9.1,74.76,76.12,99.43,195.28,79.4,15.8,104,0.4,7,,acc,,117.0,0.555,535,251,0.293,157,0.898,141,1209.0,,49.0,72.0,735,,92,0.434,232,0.397,92,7.0,166,0.603,12.7,89.0,303,0.525,159,26.1,juan-dixon-1,Role Player
2007,Julian Wright,Kansas,13,F,11.48,3.1,3.36,28.5,33.5,2.0,6.1,8.95,9.59,78.5,80.5,108.0,211.0,86.25,15.9,142,3.8,91,,,,301.0,0.557,566,314,0.32,181,0.591,107,1711.0,,149.0,148.0,738,,86,0.027999999999999997,16,0.188,3,14.5,450,0.5660000000000001,19.2,155.0,550,0.565,311,22.8,julian-wright-1,Role Player
2007,Julian Wright,Kansas,13,F,11.48,3.1,3.36,28.5,33.5,2.0,6.1,8.95,9.59,78.5,80.5,108.0,211.0,86.25,14.5,82,3.4,49,,big-12,,202.0,0.5529999999999999,346,190,0.344,119,0.613,73,1048.0,,96.0,94.0,456,,55,0.038,13,0.231,3,15.8,298,0.5660000000000001,18.4,91.0,333,0.562,187,22.8,julian-wright-1,Role Player
2005,Julius Hodge,North Carolina State,20,G,10.89,3.04,3.18,24.5,29.0,14.0,6.39,8.46,9.1,78.0,79.0,107.5,202.2,84.5,23.3,454,1.4,82,,,,518.0,0.513,1407,665,0.557,784,0.76,596,4258.0,,255.0,324.0,2040,,161,0.247,347,0.32899999999999996,114,11.1,773,0.573,15.7,332.0,1060,0.52,551,25.6,julius-hodge-1,Exclude
2005,Julius Hodge,North Carolina State,20,G,10.89,3.04,3.18,24.5,29.0,14.0,6.39,8.46,9.1,78.0,79.0,107.5,202.2,84.5,30.3,162,1.5,24,,acc,,140.0,0.51,400,197,0.633,253,0.6679999999999999,169,1177.0,,85.0,75.0,577,,48,0.138,55,0.255,14,11.5,225,0.555,14.6,89.0,345,0.53,183,26.8,julius-hodge-1,Exclude
2014,Julius Randle,Kentucky,7,F,11.45,3.14,3.27,29.0,35.5,11.36,9.4,8.75,8.25,79.75,81.0,105.5,249.7,84.0,10.0,57,2.6,31,7.1,,24.7,277.0,0.505,391,196,0.7390000000000001,289,0.706,204,1233.0,13.3,139.0,91.0,599,1.0,20,0.046,18,0.16699999999999998,3,19.2,416,0.5670000000000001,16.1,101.0,373,0.517,193,25.4,julius-randle-1,Role Player
2014,Julius Randle,Kentucky,7,F,11.45,3.14,3.27,29.0,35.5,11.36,9.4,8.75,8.25,79.75,81.0,105.5,249.7,84.0,10.0,57,2.6,31,7.1,sec,24.7,277.0,0.505,391,196,0.7390000000000001,289,0.706,204,1233.0,13.3,139.0,91.0,599,1.0,20,0.046,18,0.16699999999999998,3,19.2,416,0.5670000000000001,16.1,101.0,373,0.517,193,25.4,julius-randle-1,Role Player
2015,Justin Anderson,Virginia,21,F,11.13,2.88,3.22,38.0,43.0,12.0,5.0,8.5,9.5,77.25,78.25,101.0,230.6,83.75,16.5,180,4.3,84,8.9,,13.9,266.0,0.503,669,288,0.39799999999999996,266,0.752,200,2364.0,4.2,75.0,137.0,873,1.7,60,0.40700000000000003,272,0.35700000000000004,97,9.2,341,0.5489999999999999,13.6,125.0,397,0.48100000000000004,191,22.3,justin-anderson-1,Role Player
2015,Justin Anderson,Virginia,21,F,11.13,2.88,3.22,38.0,43.0,12.0,5.0,8.5,9.5,77.25,78.25,101.0,230.6,83.75,14.0,45,2.5,14,12.2,acc,14.4,88.0,0.5720000000000001,221,103,0.371,82,0.78,64,724.0,3.1,17.0,30.0,317,1.6,17,0.47100000000000003,104,0.452,47,9.0,105,0.61,10.7,31.0,117,0.479,56,23.3,justin-anderson-1,Role Player
2012,Justin Hamilton,Louisiana State,45,G,11.18,3.04,3.18,30.0,37.5,17.0,8.0,8.46,9.1,75.0,76.12,103.0,217.0,83.0,4.8,45,4.4,93,6.5,,15.7,269.0,0.5379999999999999,540,289,0.44299999999999995,239,0.741,177,2091.0,12.6,230.0,192.0,758,1.2,36,0.022000000000000002,12,0.25,3,13.7,499,0.58,13.4,101.0,528,0.542,286,18.4,justin-hamilton-2,Exclude
2012,Justin Hamilton,Louisiana State,45,G,11.18,3.04,3.18,30.0,37.5,17.0,8.0,8.46,9.1,75.0,76.12,103.0,217.0,83.0,7.0,30,4.7,43,6.5,sec,17.2,129.0,0.498,320,158,0.428,137,0.7809999999999999,107,990.0,11.8,109.0,83.0,426,1.5,25,0.038,12,0.25,3,14.2,238,0.5529999999999999,12.9,57.0,308,0.503,155,22.6,justin-hamilton-2,Exclude
2011,Justin Harper,Richmond,32,F,11.92,3.1,3.3,28.5,33.0,19.0,4.0,9.0,9.25,80.0,80.75,106.0,228.0,83.75,7.5,102,3.6,113,8.9,,17.8,458.0,0.564,1111,537,0.258,287,0.711,204,3133.0,7.1,193.0,305.0,1457,1.5,76,0.42100000000000004,468,0.382,179,12.4,651,0.584,12.1,172.0,643,0.557,358,24.6,justin-harper-1,Exclude
2011,Justin Harper,Richmond,32,F,11.92,3.1,3.3,28.5,33.0,19.0,4.0,9.0,9.25,80.0,80.75,106.0,228.0,83.75,8.9,43,4.0,46,8.9,atlantic-10,18.6,194.0,0.618,459,245,0.257,118,0.797,94,1178.0,6.5,62.0,82.0,661,1.2,23,0.375,172,0.44799999999999995,77,12.8,256,0.642,9.8,56.0,287,0.585,168,26.8,justin-harper-1,Exclude
2018,Justin Jackson,Maryland,43,F,11.46,3.1,3.3,29.41,34.23,11.36,8.9,9.0,9.5,78.0,78.75,105.0,229.4,87.0,15.6,314,1.3,45,8.6,,10.0,300.0,0.521,1341,615,0.239,320,0.713,228,3430.0,5.3,181.0,179.0,1626,1.2,76,0.37,496,0.33899999999999997,168,7.6,481,0.545,9.8,163.0,845,0.529,447,23.3,justin-jackson-4,Exclude
2018,Justin Jackson,Maryland,43,F,11.46,3.1,3.3,29.41,34.23,11.36,8.9,9.0,9.5,78.0,78.75,105.0,229.4,87.0,15.8,113,0.8,9,9.4,acc,10.8,128.0,0.531,596,264,0.22,131,0.748,98,1281.0,4.8,58.0,55.0,731,1.3,31,0.47700000000000004,284,0.37,105,7.8,186,0.555,9.5,69.0,312,0.51,159,25.7,justin-jackson-4,Exclude
2017,Justin Jackson,North Carolina,15,F,11.46,3.1,3.3,29.41,34.23,11.36,8.9,9.0,9.5,78.0,78.75,105.0,229.4,87.0,15.6,314,1.3,45,8.6,,10.0,300.0,0.521,1341,615,0.239,320,0.713,228,3430.0,5.3,181.0,179.0,1626,1.2,76,0.37,496,0.33899999999999997,168,7.6,481,0.545,9.8,163.0,845,0.529,447,23.3,justin-jackson-4,Exclude
2017,Justin Jackson,North Carolina,15,F,11.46,3.1,3.3,29.41,34.23,11.36,8.9,9.0,9.5,78.0,78.75,105.0,229.4,87.0,15.8,113,0.8,9,9.4,acc,10.8,128.0,0.531,596,264,0.22,131,0.748,98,1281.0,4.8,58.0,55.0,731,1.3,31,0.47700000000000004,284,0.37,105,7.8,186,0.555,9.5,69.0,312,0.51,159,25.7,justin-jackson-4,Exclude
2017,Justin Patton,Creighton,16,C,11.8,3.31,3.46,26.0,30.5,10.79,7.8,8.75,9.75,82.0,83.25,111.5,229.0,87.0,8.5,41,5.9,50,10.6,,19.0,159.0,0.6890000000000001,296,200,0.294,87,0.517,45,885.0,8.0,59.0,96.0,453,1.9,30,0.051,15,0.5329999999999999,8,13.9,218,0.6709999999999999,15.1,60.0,281,0.6829999999999999,192,22.0,justin-patton-1,Exclude
2017,Justin Patton,Creighton,16,C,11.8,3.31,3.46,26.0,30.5,10.79,7.8,8.75,9.75,82.0,83.25,111.5,229.0,87.0,8.5,41,5.9,50,10.6,big-east,19.0,159.0,0.6890000000000001,296,200,0.294,87,0.517,45,885.0,8.0,59.0,96.0,453,1.9,30,0.051,15,0.5329999999999999,8,13.9,218,0.6709999999999999,15.1,60.0,281,0.6829999999999999,192,22.0,justin-patton-1,Exclude
2004,Justin Reed,Mississippi,40,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,9.3,132,2.6,89,,,,476.0,0.49200000000000005,1425,679,0.379,540,0.7070000000000001,382,3496.0,,290.0,388.0,1785,,123,0.111,158,0.285,45,11.6,766,0.531,14.7,290.0,1267,0.5,634,29.6,justin-reed-1,Exclude
2004,Justin Reed,Mississippi,40,F,11.46,3.1,3.3,29.41,34.23,11.36,7.79,8.95,9.59,79.56,80.81,106.2,228.53,84.53,,41,,23,,sec,,132.0,0.48100000000000004,416,193,0.385,160,0.731,117,939.0,,77.0,86.0,517,,19,0.142,59,0.237,14,,209,0.525,14.4,83.0,357,0.501,179,,justin-reed-1,Exclude
2015,Justise Winslow,Duke,10,F,11.46,3.1,3.3,29.41,34.23,11.36,5.3,8.5,9.25,76.5,78.5,104.5,221.8,82.25,13.2,82,2.9,34,10.4,,19.8,203.0,0.551,356,173,0.43799999999999994,156,0.6409999999999999,100,1135.0,5.4,49.0,108.0,492,2.8,52,0.309,110,0.418,46,13.1,252,0.5720000000000001,14.2,71.0,246,0.516,127,22.9,justise-winslow-1,Role Player
2015,Justise Winslow,Duke,10,F,11.46,3.1,3.3,29.41,34.23,11.36,5.3,8.5,9.25,76.5,78.5,104.5,221.8,82.25,13.2,82,2.9,34,10.4,acc,19.8,203.0,0.551,356,173,0.43799999999999994,156,0.6409999999999999,100,1135.0,5.4,49.0,108.0,492,2.8,52,0.309,110,0.418,46,13.1,252,0.5720000000000001,14.2,71.0,246,0.516,127,22.9,justise-winslow-1,Role Player
2017,Kadeem Allen,Arizona,53,G,11.24,2.98,3.15,33.0,35.5,7.0,6.4,8.5,8.75,73.0,74.25,99.5,192.4,81.25,21.3,222,2.6,48,8.5,,13.1,223.0,0.514,451,207,0.46799999999999997,211,0.725,153,1868.0,1.4,20.0,165.0,617,2.8,88,0.27699999999999997,125,0.4,50,7.7,243,0.56,19.4,133.0,326,0.48200000000000004,157,18.5,kadeem-allen-1,Exclude
2017,Kadeem Allen,Arizona,53,G,11.24,2.98,3.15,33.0,35.5,7.0,6.4,8.5,8.75,73.0,74.25,99.5,192.4,81.25,17.8,101,2.3,21,9.1,pac-12,13.8,125.0,0.521,236,107,0.49200000000000005,116,0.741,86,1020.0,1.5,12.0,83.0,332,3.1,53,0.318,75,0.42700000000000005,32,8.1,137,0.57,18.3,65.0,161,0.466,75,18.1,kadeem-allen-1,Exclude
